,Unnamed: 0.1,GF,GA,xG,xGA,Poss,Attendance,Sh,SoT,Dist,FK,PK,PKatt,Season,Venue_code,opp_code,team_code,formation,hour,day_code,target
5825,5825,3,3,1.5,0.9,53.0,52131.0,23.0,8.0,16.1,0.0,0.0,0.0,2013,1,2,13,3,15,5,0
5826,5826,0,2,0.3,2.5,34.0,59886.0,9.0,5.0,24.5,0.0,0.0,0.0,2013,0,0,13,13,12,5,0
5827,5827,1,1,1.1,1.2,32.0,50757.0,8.0,0.0,22.6,0.0,1.0,1.0,2013,1,14,13,13,19,1,0
5828,5828,1,0,1.0,0.6,48.0,51948.0,19.0,4.0,17.9,0.0,0.0,0.0,2013,1,4,13,13,15,5,1
5829,5829,0,4,1.0,2.6,53.0,31959.0,12.0,3.0,18.1,0.0,0.0,0.0,2013,0,9,13,13,14,6,0
5830,5830,1,3,0.3,2.7,26.0,52951.0,5.0,3.0,31.4,2.0,0.0,0.0,2013,0,10,13,14,20,3,0
5831,5831,0,4,0.3,2.9,29.0,52127.0,5.0,1.0,19.9,0.0,0.0,0.0,2013,1,11,13,14,14,6,0
5832,5832,1,1,1.3,1.6,32.0,52178.0,13.0,8.0,22.6,0.0,0.0,0.0,2013,1,12,13,14,20,0,0
5833,5833,1,1,1.2,1.4,52.0,52223.0,12.0,1.0,14.6,0.0,0.0,0.0,2013,1,17,13,11,15,5,0
5834,5834,1,0,0.9,0.7,38.0,36405.0,15.0,3.0,19.7,1.0,0.0,0.0,2013,0,8,13,11,15,5,1
5835,5835,3,1,1.9,0.7,40.0,52186.0,20.0,9.0,14.0,1.0,0.0,0.0,2013,1,7,13,11,19,1,1
5836,5836,1,0,0.5,0.6,38.0,52207.0,10.0,2.0,21.5,1.0,0.0,0.0,2013,1,1,13,11,14,6,1
5837,5837,1,1,0.8,0.6,53.0,59949.0,14.0,3.0,16.0,0.0,0.0,0.0,2013,0,18,13,11,12,5,0
5838,5838,2,0,2.7,0.4,63.0,17039.0,26.0,11.0,15.7,2.0,0.0,0.0,2013,0,2,13,11,15,5,1
5839,5839,2,1,1.7,1.5,32.0,52214.0,10.0,4.0,12.2,0.0,0.0,0.0,2013,1,3,13,11,15,5,1
5840,5840,2,1,0.6,1.1,33.0,30056.0,8.0,3.0,16.4,0.0,0.0,0.0,2013,0,15,13,11,19,3,1
5841,5841,0,1,0.3,1.1,29.0,40026.0,7.0,2.0,18.2,0.0,0.0,0.0,2013,0,5,13,16,14,6,0
5842,5842,0,1,0.9,0.7,61.0,39068.0,17.0,6.0,20.7,1.0,0.0,0.0,2013,0,7,13,11,19,3,0
5843,5843,1,5,0.5,3.1,40.0,57553.0,8.0,1.0,18.0,1.0,0.0,0.0,2013,0,16,13,11,16,6,0
5844,5844,1,0,1.5,0.4,42.0,52164.0,11.0,3.0,19.7,1.0,1.0,1.0,2013,1,19,13,11,20,4,1
5845,5845,2,1,1.8,0.6,32.0,52104.0,16.0,7.0,15.4,1.0,0.0,0.0,2013,1,9,13,11,14,6,1
5846,5846,1,0,0.9,0.5,37.0,51938.0,13.0,4.0,18.1,0.0,0.0,0.0,2013,1,6,13,11,19,2,1
5847,5847,3,0,1.9,0.6,54.0,26910.0,13.0,7.0,15.6,0.0,0.0,0.0,2013,0,14,13,11,15,5,1
5848,5848,0,1,0.2,2.3,36.0,52281.0,4.0,2.0,28.3,1.0,0.0,0.0,2013,1,10,13,11,12,5,0
5849,5849,0,5,0.8,3.1,29.0,53336.0,7.0,3.0,16.5,0.0,0.0,0.0,2013,0,11,13,11,16,6,0
5850,5850,2,0,1.6,0.6,51.0,52274.0,16.0,4.0,19.1,0.0,0.0,0.0,2013,1,0,13,11,20,0,1
5851,5851,2,1,1.8,1.6,48.0,21361.0,7.0,5.0,23.0,0.0,1.0,1.0,2013,0,4,13,11,16,6,1
5852,5852,0,3,1.4,1.6,50.0,27023.0,14.0,3.0,17.1,0.0,0.0,0.0,2013,1,10,14,11,17,5,0
5853,5853,0,5,0.1,2.6,33.0,51437.0,1.0,0.0,16.8,0.0,0.0,0.0,2013,0,11,14,11,15,5,0
5854,5854,1,2,1.5,1.5,45.0,26765.0,13.0,3.0,22.6,1.0,1.0,1.0,2013,1,9,14,11,15,5,0
5855,5855,0,1,0.7,2.7,49.0,58000.0,10.0,1.0,19.9,1.0,0.0,0.0,2013,0,0,14,11,15,5,0
5856,5856,1,3,1.0,2.4,49.0,26649.0,12.0,5.0,20.7,1.0,0.0,0.0,2013,1,17,14,11,15,5,0
5857,5857,0,2,0.5,1.9,53.0,38821.0,10.0,2.0,22.3,1.0,0.0,0.0,2013,0,7,14,15,15,5,0
5858,5858,0,0,0.6,1.2,44.0,17427.0,10.0,2.0,20.7,2.0,0.0,0.0,2013,0,4,14,15,15,5,0
5859,5859,0,0,1.2,0.8,36.0,26777.0,15.0,2.0,21.7,1.0,0.0,0.0,2013,1,3,14,15,15,5,0
5860,5860,0,7,0.1,3.1,38.0,40113.0,3.0,1.0,20.8,0.0,0.0,0.0,2013,0,5,14,4,12,5,0
5861,5861,1,2,0.8,0.7,48.0,26913.0,14.0,3.0,21.8,3.0,0.0,0.0,2013,1,8,14,13,14,6,0
5862,5862,2,1,1.2,2.5,36.0,16837.0,8.0,4.0,25.6,1.0,1.0,1.0,2013,0,2,14,8,15,5,1
5863,5863,2,1,0.5,1.0,38.0,26885.0,8.0,4.0,16.3,0.0,0.0,0.0,2013,1,15,14,11,15,5,1
5864,5864,0,0,1.6,0.3,43.0,26911.0,14.0,4.0,18.2,1.0,0.0,0.0,2013,1,19,14,6,15,5,0
5865,5865,1,1,1.2,1.1,68.0,50757.0,16.0,6.0,16.9,1.0,0.0,0.0,2013,0,13,14,6,19,1,0
5866,5866,0,3,1.2,1.6,59.0,57088.0,10.0,1.0,16.2,0.0,0.0,0.0,2013,0,16,14,15,14,6,0
5867,5867,0,1,1.2,2.0,48.0,27606.0,11.0,5.0,14.2,0.0,0.0,0.0,2013,1,12,14,11,17,5,0
5868,5868,0,2,0.5,2.0,50.0,26836.0,7.0,3.0,14.3,0.0,0.0,0.0,2013,1,1,14,11,19,1,0
5869,5869,0,5,0.1,2.5,36.0,26940.0,4.0,2.0,17.9,0.0,0.0,0.0,2013,1,0,14,8,15,6,0
5870,5870,0,3,0.9,1.9,49.0,24433.0,12.0,2.0,17.7,0.0,0.0,0.0,2013,0,6,14,8,15,1,0
5871,5871,0,2,0.3,2.5,38.0,59775.0,7.0,3.0,21.4,0.0,0.0,0.0,2013,0,18,14,8,19,2,0
5872,5872,2,1,1.0,0.6,41.0,26629.0,14.0,3.0,21.5,0.0,0.0,0.0,2013,1,7,14,13,15,5,1
5873,5873,3,0,1.1,1.2,33.0,20782.0,7.0,2.0,15.7,1.0,0.0,0.0,2013,0,17,14,13,20,4,1
5874,5874,1,1,0.4,1.3,30.0,26652.0,5.0,1.0,15.7,0.0,0.0,0.0,2013,1,6,14,13,19,2,0
5875,5875,0,4,0.4,4.6,29.0,27010.0,8.0,3.0,14.4,0.0,0.0,0.0,2013,1,11,14,11,17,5,0
5876,5876,1,3,0.6,3.6,31.0,53135.0,6.0,1.0,17.8,0.0,0.0,0.0,2013,0,10,14,11,15,5,0
5877,5877,0,2,0.6,2.6,42.0,31182.0,8.0,1.0,18.1,0.0,0.0,0.0,2013,0,15,14,6,20,4,0
5878,5878,1,3,1.0,2.0,60.0,26887.0,15.0,7.0,18.6,0.0,0.0,0.0,2013,1,2,14,8,15,5,0
5879,5879,1,3,1.0,1.8,34.0,26684.0,7.0,2.0,25.7,0.0,1.0,1.0,2013,1,5,14,15,19,3,0
5880,5880,1,2,1.5,2.5,48.0,36321.0,12.0,4.0,18.8,1.0,0.0,0.0,2013,0,8,14,11,14,6,0
5881,5881,0,0,0.4,2.8,37.0,31245.0,6.0,0.0,17.8,0.0,0.0,0.0,2013,0,3,14,5,15,5,0
5882,5882,2,0,1.7,1.7,45.0,26361.0,17.0,6.0,19.4,0.0,0.0,0.0,2013,1,4,14,8,14,6,1
5883,5883,2,3,1.5,1.9,39.0,73381.0,15.0,4.0,19.9,1.0,0.0,0.0,2013,0,12,14,8,15,5,0
5884,5884,0,3,0.6,1.9,46.0,26910.0,5.0,2.0,15.2,1.0,0.0,0.0,2013,1,13,14,8,15,5,0
5885,5885,0,2,0.5,1.8,55.0,40290.0,9.0,3.0,21.6,0.0,0.0,0.0,2013,0,1,14,8,15,5,0
5886,5886,0,4,0.8,3.0,37.0,26428.0,8.0,2.0,22.2,1.0,0.0,0.0,2013,1,18,14,8,14,6,0
5887,5887,0,3,1.1,2.0,35.0,38092.0,9.0,5.0,17.0,0.0,0.0,0.0,2013,0,9,14,6,19,2,0
5888,5888,1,1,1.1,0.9,36.0,31219.0,11.0,2.0,14.4,0.0,0.0,0.0,2013,0,19,14,3,14,6,0
5889,5889,0,5,0.5,3.4,41.0,27022.0,9.0,0.0,18.6,0.0,0.0,0.0,2013,1,16,14,16,16,6,0
5890,5890,1,3,0.8,2.4,52.0,38487.0,6.0,3.0,15.5,0.0,0.0,0.0,2013,0,7,15,13,15,5,0
5891,5891,1,1,0.7,1.8,37.0,32000.0,8.0,3.0,21.5,2.0,0.0,0.0,2013,1,12,15,13,14,6,0
5892,5892,2,2,3.6,1.0,63.0,44017.0,21.0,5.0,19.2,1.0,1.0,1.0,2013,0,13,15,13,15,5,0
5893,5893,0,0,0.7,0.7,42.0,30000.0,11.0,2.0,14.2,0.0,0.0,0.0,2013,1,18,15,6,15,5,0
5894,5894,0,0,0.4,1.0,36.0,52698.0,10.0,2.0,19.8,0.0,0.0,0.0,2013,0,11,15,13,15,5,0
5895,5895,0,1,1.0,1.0,57.0,28002.0,18.0,6.0,20.7,1.0,0.0,0.0,2013,1,19,15,13,14,6,0
5896,5896,1,3,1.3,3.3,38.0,40109.0,5.0,1.0,24.0,0.0,1.0,1.0,2013,0,5,15,13,15,5,0
5897,5897,1,0,1.9,0.2,46.0,30506.0,19.0,4.0,18.7,1.0,0.0,0.0,2013,1,8,15,13,15,5,1
5898,5898,2,2,1.6,0.7,61.0,29145.0,16.0,4.0,16.9,0.0,0.0,0.0,2013,1,4,15,13,15,5,0
5899,5899,1,0,1.8,1.0,60.0,20869.0,12.0,1.0,15.0,0.0,0.0,0.0,2013,0,17,15,13,15,5,1
5900,5900,1,0,0.6,0.6,56.0,30178.0,9.0,3.0,15.6,0.0,0.0,0.0,2013,1,1,15,13,20,4,1
5901,5901,1,2,1.0,0.5,62.0,26885.0,17.0,5.0,18.8,0.0,0.0,0.0,2013,0,14,15,13,15,5,0
5902,5902,0,4,1.0,2.9,36.0,53040.0,7.0,3.0,10.5,0.0,0.0,0.0,2013,0,10,15,3,15,5,0
5903,5903,2,2,1.5,1.5,45.0,26951.0,15.0,7.0,14.9,0.0,0.0,0.0,2013,1,9,15,13,19,2,0
5904,5904,1,1,1.6,1.6,44.0,28706.0,14.0,4.0,17.6,1.0,0.0,0.0,2013,1,3,15,13,15,5,0
5905,5905,0,3,0.6,1.8,39.0,59653.0,11.0,6.0,22.1,3.0,0.0,0.0,2013,0,0,15,13,15,5,0
5906,5906,2,2,0.6,1.2,41.0,22861.0,15.0,4.0,21.3,1.0,0.0,0.0,2013,0,6,15,13,19,2,0
5907,5907,3,2,1.2,1.6,44.0,41027.0,10.0,5.0,22.8,0.0,1.0,1.0,2013,0,18,15,6,15,6,1
5908,5908,1,1,0.4,2.3,35.0,31304.0,9.0,2.0,20.7,0.0,0.0,0.0,2013,1,16,15,15,15,1,0
5909,5909,4,1,1.4,0.5,48.0,27383.0,12.0,6.0,17.9,0.0,0.0,0.0,2013,1,2,15,4,19,1,1
5910,5910,1,3,0.8,2.5,57.0,30057.0,13.0,10.0,20.4,2.0,0.0,0.0,2013,0,19,15,4,15,5,0
5911,5911,1,1,0.8,1.8,26.0,31178.0,7.0,3.0,11.0,0.0,0.0,0.0,2013,1,11,15,13,17,5,0
5912,5912,3,2,2.2,1.4,52.0,54012.0,23.0,9.0,16.8,0.0,0.0,0.0,2013,0,16,15,13,19,2,1
5913,5913,1,1,0.8,2.1,47.0,73084.0,13.0,4.0,21.1,0.0,0.0,0.0,2013,0,12,15,13,12,5,0
5914,5914,2,0,2.5,0.3,55.0,31312.0,19.0,11.0,15.4,1.0,0.0,0.0,2013,1,7,15,13,15,5,1
5915,5915,2,0,2.6,0.6,58.0,31182.0,27.0,9.0,15.9,1.0,0.0,0.0,2013,1,14,15,13,20,4,1
5916,5916,0,4,1.1,2.5,62.0,41855.0,11.0,1.0,19.1,1.0,0.0,0.0,2013,0,1,15,13,15,5,0
5917,5917,1,2,1.1,0.6,67.0,30056.0,14.0,5.0,13.9,0.0,0.0,0.0,2013,1,13,15,13,19,3,0
5918,5918,1,2,1.4,1.7,63.0,28863.0,13.0,6.0,12.8,1.0,0.0,0.0,2013,1,17,15,13,14,6,0
5919,5919,1,1,1.4,1.2,44.0,36580.0,14.0,5.0,16.4,1.0,0.0,0.0,2013,0,8,15,9,15,5,0
5920,5920,0,6,0.5,4.2,30.0,31359.0,4.0,1.0,17.0,0.0,0.0,0.0,2013,1,5,15,13,15,5,0
5921,5921,1,0,0.8,1.7,25.0,31465.0,9.0,3.0,15.9,1.0,0.0,0.0,2013,1,0,15,3,15,5,1
5922,5922,0,2,0.9,1.5,56.0,17384.0,11.0,3.0,15.1,1.0,0.0,0.0,2013,0,4,15,0,19,3,0
5923,5923,2,2,0.9,1.7,52.0,31335.0,18.0,5.0,20.4,1.0,0.0,0.0,2013,0,3,15,13,14,6,0
5924,5924,1,2,0.6,1.1,38.0,31359.0,8.0,3.0,16.4,0.0,0.0,0.0,2013,1,6,15,13,15,5,0
5925,5925,0,3,1.4,2.6,59.0,17051.0,19.0,4.0,18.8,2.0,0.0,0.0,2013,0,2,15,13,15,5,0
5926,5926,1,2,0.1,1.3,30.0,31588.0,4.0,2.0,25.2,1.0,0.0,0.0,2013,1,10,15,16,19,1,0
5927,5927,1,4,1.1,3.4,49.0,32003.0,6.0,1.0,18.9,1.0,1.0,1.0,2013,0,9,15,13,16,6,0
5928,5928,1,0,1.0,1.8,35.0,58262.0,13.0,2.0,20.3,0.0,0.0,0.0,2013,1,11,16,11,16,6,1
5929,5929,1,0,1.7,1.7,42.0,30368.0,7.0,5.0,14.6,0.0,1.0,1.0,2013,0,19,16,11,14,6,1
5930,5930,1,0,1.0,0.8,57.0,57672.0,15.0,8.0,18.8,3.0,0.0,0.0,2013,1,17,16,11,14,6,1
5931,5931,0,3,0.1,2.1,38.0,26000.0,2.0,1.0,19.1,0.0,0.0,0.0,2013,0,6,16,5,12,5,0
5932,5932,0,3,0.5,2.1,47.0,60059.0,8.0,2.0,20.0,1.0,0.0,0.0,2013,1,5,16,10,16,6,0
5933,5933,1,3,1.0,1.1,54.0,59919.0,10.0,4.0,16.3,0.0,0.0,0.0,2013,0,0,16,11,16,6,0
5934,5934,2,1,1.3,1.2,56.0,53076.0,17.0,7.0,20.5,2.0,0.0,0.0,2013,1,1,16,8,14,6,1
5935,5935,3,2,1.7,0.4,64.0,52214.0,14.0,4.0,17.9,1.0,0.0,0.0,2013,0,13,16,8,16,6,1
5936,5936,0,1,0.7,1.3,62.0,59924.0,7.0,4.0,17.8,0.0,0.0,0.0,2013,0,18,16,8,14,6,0
5937,5937,0,3,1.0,1.5,58.0,60356.0,9.0,0.0,16.6,1.0,0.0,0.0,2013,1,12,16,8,17,5,0
5938,5938,0,0,0.7,0.6,55.0,39059.0,8.0,0.0,19.5,0.0,0.0,0.0,2013,0,7,16,3,14,6,0
5939,5939,2,1,2.1,1.4,43.0,58989.0,13.0,4.0,17.5,1.0,0.0,0.0,2013,1,8,16,3,16,6,1
5940,5940,2,0,1.9,0.3,47.0,54202.0,11.0,6.0,9.8,0.0,0.0,0.0,2013,1,2,16,3,19,3,1
5941,5941,3,0,1.6,1.2,41.0,57088.0,17.0,7.0,18.5,0.0,0.0,0.0,2013,1,14,16,3,14,6,1
5942,5942,2,2,3.0,1.1,44.0,45421.0,10.0,5.0,10.4,0.0,0.0,0.0,2013,1,10,16,15,16,6,0
5943,5943,3,0,2.3,0.2,60.0,40539.0,17.0,6.0,14.5,0.0,0.0,0.0,2013,1,6,16,3,15,6,1
5944,5944,1,1,2.3,0.4,65.0,31304.0,20.0,10.0,15.8,1.0,1.0,1.0,2013,0,15,16,3,15,1,0
5945,5945,1,0,2.2,0.3,74.0,20391.0,21.0,9.0,17.6,0.0,0.0,0.0,2013,0,17,16,3,15,5,1
5946,5946,3,2,3.1,1.2,51.0,31986.0,27.0,8.0,16.4,1.0,0.0,0.0,2013,0,9,16,4,19,2,1
5947,5947,0,2,0.5,1.2,36.0,40020.0,6.0,3.0,16.6,0.0,0.0,0.0,2013,0,5,16,13,16,6,0
5948,5948,2,3,1.4,2.2,48.0,54012.0,8.0,3.0,15.3,0.0,0.0,0.0,2013,1,15,16,3,19,2,0
5949,5949,0,2,1.2,1.3,58.0,56452.0,17.0,7.0,15.9,2.0,0.0,0.0,2013,1,19,16,3,14,6,0
5950,5950,3,2,1.4,2.1,29.0,53201.0,6.0,5.0,15.0,0.0,0.0,0.0,2013,0,11,16,3,17,5,1
5951,5951,0,1,0.7,0.9,66.0,19488.0,12.0,2.0,17.4,0.0,0.0,0.0,2013,0,4,16,3,19,2,0
5952,5952,4,0,1.9,1.5,50.0,36599.0,15.0,10.0,14.2,0.0,0.0,0.0,2013,0,8,16,3,12,5,1
5953,5953,5,0,2.5,0.2,55.0,59647.0,14.0,7.0,13.5,0.0,0.0,0.0,2013,1,7,16,3,20,0,1
5954,5954,2,3,1.5,1.0,57.0,73458.0,9.0,1.0,19.8,1.0,1.0,1.0,2013,0,12,16,3,17,5,0
5955,5955,2,0,2.2,0.7,52.0,31144.0,17.0,7.0,19.0,1.0,0.0,0.0,2013,0,3,16,3,19,2,1
5956,5956,3,1,3.0,0.6,53.0,58685.0,17.0,4.0,16.6,0.0,0.0,0.0,2013,1,18,16,3,16,6,1
5957,5957,5,1,3.1,0.5,60.0,57553.0,19.0,6.0,16.0,1.0,0.0,0.0,2013,1,13,16,3,16,6,1
5958,5958,4,0,1.1,1.6,48.0,41949.0,11.0,5.0,18.8,0.0,0.0,0.0,2013,0,1,16,3,17,5,1
5959,5959,0,1,0.5,0.6,49.0,58685.0,5.0,0.0,20.8,0.0,0.0,0.0,2013,1,3,16,3,12,5,0
5960,5960,0,0,0.6,0.9,56.0,17072.0,9.0,0.0,16.7,0.0,0.0,0.0,2013,0,2,16,3,17,5,0
5961,5961,3,1,1.2,0.5,40.0,59482.0,13.0,7.0,14.2,0.0,0.0,0.0,2013,1,9,16,3,14,6,1
5962,5962,1,1,0.9,1.3,36.0,53177.0,8.0,3.0,17.5,0.0,0.0,0.0,2013,0,10,16,3,19,5,0
5963,5963,3,0,2.7,0.5,57.0,62027.0,15.0,5.0,14.3,0.0,1.0,1.0,2013,1,0,16,3,19,3,1
5964,5964,1,0,2.2,0.7,68.0,61729.0,20.0,6.0,20.3,0.0,1.0,1.0,2013,1,4,16,3,12,6,1
5965,5965,5,0,3.4,0.5,59.0,27022.0,19.0,12.0,14.9,0.0,0.0,0.0,2013,0,14,16,3,16,6,1
5966,5966,3,2,1.2,1.2,38.0,20051.0,13.0,7.0,17.9,0.0,0.0,0.0,2013,1,1,17,6,15,5,1
5967,5967,0,2,0.5,1.3,44.0,29485.0,10.0,1.0,19.3,0.0,0.0,0.0,2013,0,3,17,6,17,5,0
5968,5968,0,1,0.8,1.0,43.0,57672.0,9.0,2.0,16.3,1.0,0.0,0.0,2013,0,16,17,6,14,6,0
5969,5969,0,2,0.2,2.2,45.0,20019.0,6.0,2.0,23.1,0.0,0.0,0.0,2013,1,19,17,6,15,5,0
5970,5970,3,1,2.4,1.0,51.0,26649.0,12.0,8.0,13.5,0.0,0.0,0.0,2013,0,14,17,8,15,5,1
5971,5971,1,1,0.9,1.9,53.0,20650.0,15.0,4.0,21.2,1.0,0.0,0.0,2013,1,13,17,8,15,5,0
5972,5972,0,1,0.2,1.3,34.0,36261.0,5.0,1.0,19.4,0.0,0.0,0.0,2013,0,8,17,8,15,5,0
5973,5973,0,5,0.5,3.3,25.0,21085.0,6.0,2.0,18.2,0.0,0.0,0.0,2013,1,10,17,16,12,5,0
5974,5974,5,2,3.7,1.5,51.0,38834.0,20.0,8.0,19.2,0.0,0.0,0.0,2013,0,7,17,6,15,5,1
5975,5975,0,1,1.0,1.8,40.0,20869.0,10.0,3.0,20.2,1.0,0.0,0.0,2013,1,15,17,12,15,5,0
5976,5976,0,1,0.5,1.6,40.0,59833.0,7.0,1.0,19.7,0.0,0.0,0.0,2013,0,0,17,6,14,6,0
5977,5977,4,1,2.7,1.4,39.0,21087.0,19.0,6.0,15.9,2.0,0.0,1.0,2013,1,12,17,6,15,5,1
5978,5978,2,4,2.8,2.1,44.0,32020.0,16.0,4.0,16.4,1.0,1.0,1.0,2013,0,9,17,6,14,6,0
5979,5979,1,2,1.0,0.9,51.0,20388.0,14.0,6.0,21.4,2.0,0.0,0.0,2013,1,5,17,6,19,2,0
5980,5980,1,3,0.8,3.1,23.0,20673.0,11.0,4.0,19.6,1.0,0.0,0.0,2013,1,11,17,6,17,5,0
5981,5981,1,2,0.5,1.6,37.0,16861.0,6.0,2.0,14.9,1.0,0.0,0.0,2013,0,2,17,8,20,4,0
5982,5982,1,4,1.6,3.6,43.0,20073.0,14.0,5.0,15.2,0.0,0.0,0.0,2013,1,18,17,6,15,1,0
5983,5983,0,1,0.3,2.2,26.0,20391.0,6.0,4.0,19.0,1.0,0.0,0.0,2013,1,16,17,13,15,5,0
5984,5984,1,1,1.4,1.2,48.0,52223.0,18.0,5.0,19.3,2.0,0.0,0.0,2013,0,13,17,11,15,5,0
5985,5985,0,3,1.2,1.1,67.0,20782.0,15.0,3.0,19.1,0.0,0.0,0.0,2013,1,14,17,11,20,4,0
5986,5986,0,0,0.8,0.6,47.0,19527.0,11.0,5.0,16.3,0.0,0.0,0.0,2013,0,4,17,13,18,5,0
5987,5987,0,1,0.3,0.8,36.0,59581.0,6.0,1.0,22.6,0.0,0.0,0.0,2013,0,18,17,13,19,1,0
5988,5988,0,2,0.5,1.6,36.0,20795.0,9.0,1.0,17.4,1.0,0.0,0.0,2013,1,3,17,13,15,5,0
5989,5989,1,0,1.2,1.3,41.0,41936.0,8.0,4.0,18.1,0.0,0.0,0.0,2013,0,1,17,11,15,5,1
5990,5990,1,4,1.4,1.1,46.0,20012.0,8.0,1.0,13.3,0.0,0.0,0.0,2013,1,6,17,11,19,2,0
5991,5991,0,0,0.6,2.8,33.0,73152.0,10.0,2.0,21.7,0.0,0.0,0.0,2013,0,12,17,11,15,5,0
5992,5992,2,3,1.0,1.0,44.0,21142.0,13.0,7.0,19.0,2.0,0.0,0.0,2013,1,0,17,11,14,6,0
5993,5993,0,4,0.6,0.7,34.0,29658.0,9.0,0.0,21.8,2.0,0.0,0.0,2013,0,19,17,11,19,3,0
5994,5994,2,1,1.7,1.4,37.0,28863.0,9.0,5.0,16.9,0.0,0.0,0.0,2013,0,15,17,11,14,6,1
5995,5995,0,2,0.6,2.2,27.0,53104.0,5.0,2.0,15.3,0.0,0.0,0.0,2013,0,10,17,6,12,5,0
5996,5996,0,3,1.1,0.7,49.0,20957.0,8.0,1.0,26.0,1.0,0.0,0.0,2013,1,8,17,11,15,5,0
5997,5997,1,2,1.7,1.9,50.0,21045.0,18.0,4.0,16.3,2.0,0.0,0.0,2013,1,2,17,11,15,5,0
5998,5998,1,5,0.5,3.6,27.0,53013.0,5.0,2.0,14.5,0.0,0.0,0.0,2013,0,11,17,11,15,5,0
5999,5999,1,2,1.0,1.6,47.0,20738.0,13.0,1.0,15.5,1.0,0.0,0.0,2013,1,4,17,11,15,5,0
6000,6000,0,1,0.4,2.2,33.0,24622.0,6.0,1.0,17.7,0.0,0.0,0.0,2013,0,6,17,11,15,5,0
6001,6001,0,0,0.3,0.7,48.0,20653.0,6.0,0.0,20.0,1.0,0.0,0.0,2013,1,7,17,11,19,2,0
6002,6002,1,5,1.4,2.5,41.0,20257.0,13.0,5.0,12.4,0.0,0.0,0.0,2013,1,9,17,11,14,6,0
6003,6003,1,2,0.6,2.2,29.0,32089.0,8.0,3.0,21.9,1.0,0.0,0.0,2013,0,5,17,11,16,6,0
6004,6004,4,2,2.7,1.8,54.0,50673.0,17.0,7.0,17.1,1.0,0.0,1.0,2013,0,13,18,8,14,6,1
6005,6005,4,1,2.3,0.6,52.0,59901.0,19.0,7.0,13.9,0.0,0.0,0.0,2013,1,9,18,8,20,0,1
6006,6006,2,2,1.3,1.1,47.0,59751.0,14.0,4.0,15.2,0.0,0.0,0.0,2013,1,6,18,8,15,5,0
6007,6007,0,0,0.7,0.7,58.0,30000.0,13.0,3.0,20.0,1.0,0.0,0.0,2013,0,15,18,8,15,5,0
6008,6008,1,2,1.6,2.0,40.0,60000.0,12.0,3.0,22.0,0.0,0.0,1.0,2013,1,12,18,13,14,6,0
6009,6009,2,1,1.6,1.2,47.0,36417.0,20.0,6.0,18.2,2.0,0.0,0.0,2013,0,8,18,8,15,5,1
6010,6010,1,2,1.5,1.2,59.0,49940.0,18.0,5.0,16.7,1.0,0.0,0.0,2013,1,2,18,8,14,6,0
6011,6011,1,0,1.2,0.9,61.0,39132.0,16.0,4.0,16.5,0.0,0.0,0.0,2013,0,7,18,8,14,6,1
6012,6012,1,0,1.3,0.7,38.0,59924.0,13.0,4.0,14.8,0.0,0.0,0.0,2013,1,16,18,8,14,6,1
6013,6013,4,1,2.3,0.7,57.0,41874.0,21.0,8.0,16.5,3.0,0.0,0.0,2013,0,1,18,8,16,6,1
6014,6014,3,2,1.0,1.2,31.0,59909.0,7.0,3.0,14.5,0.0,0.0,0.0,2013,1,10,18,8,16,6,1
6015,6015,0,1,0.4,1.4,48.0,30667.0,8.0,3.0,20.2,0.0,0.0,0.0,2013,0,19,18,8,15,5,0
6016,6016,1,2,0.2,2.1,32.0,53245.0,5.0,3.0,21.4,1.0,0.0,0.0,2013,0,11,18,8,14,6,0
6017,6017,1,1,1.3,1.3,35.0,59626.0,14.0,5.0,22.6,0.0,0.0,0.0,2013,1,3,18,8,19,2,0
6018,6018,3,2,1.8,1.1,37.0,59942.0,10.0,3.0,20.1,0.0,1.0,1.0,2013,1,5,18,3,12,5,1
6019,6019,0,0,0.8,0.8,60.0,18065.0,16.0,3.0,18.6,0.0,0.0,0.0,2013,0,4,18,8,14,6,0
6020,6020,0,2,0.4,2.8,45.0,59777.0,7.0,1.0,22.3,1.0,0.0,0.0,2013,0,0,18,8,20,2,0
6021,6021,2,3,1.6,1.2,56.0,41027.0,11.0,4.0,17.2,0.0,0.0,0.0,2013,1,15,18,8,15,6,0
6022,6022,4,1,3.6,1.6,57.0,20073.0,12.0,5.0,16.0,0.0,1.0,1.0,2013,0,17,18,8,15,1,1
6023,6023,3,2,2.2,2.4,38.0,24351.0,9.0,4.0,14.5,0.0,1.0,1.0,2013,0,6,18,8,17,5,1
6024,6024,2,0,2.5,0.3,62.0,59775.0,13.0,5.0,15.1,0.0,0.0,0.0,2013,1,14,18,8,19,2,1
6025,6025,2,3,2.4,2.2,48.0,59951.0,15.0,5.0,12.6,0.0,0.0,0.0,2013,1,8,18,8,14,6,0
6026,6026,0,1,0.3,1.9,43.0,73130.0,6.0,1.0,17.9,0.0,0.0,0.0,2013,0,12,18,8,15,5,0
6027,6027,1,0,0.8,0.3,64.0,59581.0,9.0,2.0,13.2,0.0,0.0,0.0,2013,1,17,18,8,19,1,1
6028,6028,2,2,1.1,1.4,45.0,32061.0,8.0,3.0,16.1,0.0,0.0,0.0,2013,0,9,18,8,16,6,0
